Date,Close/Last,Volume,Open,High,Low
12/16/2022,23.90,3837451,24.60,25.05,23.515
12/15/2022,24.92,4089989,26.66,26.9699,24.60
12/14/2022,28.05,8065644,28.66,29.7001,27.04
12/13/2022,28.75,7934645,30.82,31.26,27.93
12/12/2022,27.78,3305420,26.29,27.79,26.19
12/09/2022,26.08,3340868,26.22,27.20,25.80
12/08/2022,26.61,4509180,25.88,26.835,25.33
12/07/2022,25.40,4264360,25.42,25.96,24.82
12/06/2022,25.79,3465975,27.50,27.58,25.24
12/05/2022,27.57,2487145,28.34,28.81,26.99
12/02/2022,29.03,3538347,27.90,29.29,27.69
12/01/2022,29.55,4515219,29.50,29.95,28.44
11/30/2022,29.43,6072689,25.61,29.43,25.48
11/29/2022,25.61,2531898,26.32,26.49,25.26
11/28/2022,26.37,2212570,27.28,27.7592,26.04
11/25/2022,28.21,1098149,28.32,28.45,27.93
11/23/2022,28.71,3053956,27.86,28.95,27.70
11/22/2022,27.98,2152272,26.79,28.02,26.21
11/21/2022,26.46,2081213,26.93,27.19,26.282
11/18/2022,27.37,2964834,28.17,28.20,26.65
11/17/2022,27.25,4097898,25.88,27.64,25.81
11/16/2022,27.15,4234762,27.77,27.94,26.82
11/15/2022,28.31,6082631,29.35,29.55,27.50
11/14/2022,27.36,4982362,27.46,28.385,26.9599
11/11/2022,28.10,5953381,26.60,28.35,26.25
11/10/2022,26.81,7976877,24.638,26.81,24.275
11/09/2022,21.46,4728106,22.67,22.67,21.3597
11/08/2022,23.24,5586999,23.23,24.11,22.27
11/07/2022,22.63,3692244,21.72,22.74,21.205
11/04/2022,21.54,8215268,21.635,21.89,20.13
11/03/2022,20.46,4458591,21.57,21.61,20.405
11/02/2022,22.45,6279430,25.00,25.94,22.42
11/01/2022,25.05,4300753,26.65,26.78,24.70
10/31/2022,25.72,4504618,26.038,26.17,25.22
10/28/2022,26.74,6668276,24.09,26.9099,24.05
10/27/2022,23.71,5308328,24.81,25.24,23.515
10/26/2022,24.52,7346308,24.405,26.15,24.18
10/25/2022,26.29,6655403,25.15,26.3501,25.05
10/24/2022,24.86,6672824,24.23,25.15,23.29
10/21/2022,23.90,5688021,21.86,24.025,21.72
10/20/2022,22.10,5214518,22.10,23.56,21.7903
10/19/2022,22.10,5122698,21.70,22.76,21.42
10/18/2022,22.28,6350679,23.45,23.6697,21.47
10/17/2022,21.73,5078547,21.38,22.06,21.22
10/14/2022,19.95,8479706,22.41,22.46,19.83
10/13/2022,21.76,10267160,18.29,22.105,18.09
10/12/2022,19.95,4448869,20.15,20.57,19.83
10/11/2022,20.14,6665839,20.72,21.1652,19.66
10/10/2022,21.12,4356991,22.23,22.32,20.44
10/07/2022,22.19,5077889,23.80,23.835,21.8392
10/06/2022,25.40,3567125,25.76,26.67,25.29
10/05/2022,26.05,4640624,24.68,26.58,24.28
10/04/2022,25.74,5179841,24.80,25.8499,24.80
10/03/2022,23.41,5328778,22.00,23.81,21.68
09/30/2022,21.48,4819575,22.52,23.485,21.40
09/29/2022,22.78,6653777,23.67,23.80,21.91
09/28/2022,24.70,5667112,23.63,25.045,22.90
09/27/2022,23.99,7385107,24.83,25.48,23.30
09/26/2022,23.87,5754173,24.20,25.3703,23.64
09/23/2022,24.41,6132829,24.70,24.808,23.40
09/22/2022,25.40,3780873,25.80,26.24,24.94
09/21/2022,26.21,4153945,27.92,29.14,26.17
09/20/2022,27.52,2508055,27.19,28.01,26.77
09/19/2022,28.03,2934961,26.53,28.0796,26.51
09/16/2022,27.36,5751449,26.85,27.50,26.15
09/15/2022,27.81,5867146,29.08,29.70,27.29
09/14/2022,29.96,3446018,29.97,30.53,29.04
09/13/2022,29.59,5966398,32.23,32.73,29.31
09/12/2022,35.18,4046778,34.32,35.24,34.20
09/09/2022,33.61,4546643,32.58,33.83,32.29
09/08/2022,31.72,2607123,30.68,32.2001,30.27
09/07/2022,31.40,3623335,30.19,31.77,29.84
09/06/2022,29.98,3818096,30.70,31.095,29.37
09/02/2022,30.61,4265269,32.83,33.3683,30.0845
09/01/2022,31.86,3622078,31.38,31.97,29.82
08/31/2022,32.33,3544324,33.89,34.23,32.30
08/30/2022,33.30,3978295,35.00,35.115,32.39
08/29/2022,34.42,2842982,34.63,35.41,33.985
08/26/2022,35.85,4858046,41.01,41.34,35.75
08/25/2022,41.09,2531490,39.49,41.10,39.28
08/24/2022,39.15,1777325,38.93,39.62,38.48
08/23/2022,39.07,2387298,39.11,40.31,38.91
08/22/2022,39.41,3449973,41.01,41.27,39.075
08/19/2022,42.99,2578966,44.42,44.50,42.68
08/18/2022,45.48,1982426,44.76,46.02,44.42
08/17/2022,44.86,2048418,44.60,45.86,43.84
08/16/2022,45.81,2561313,45.57,46.44,44.52
08/15/2022,46.15,2519857,44.56,46.38,44.56
08/12/2022,45.33,2500574,43.59,45.34,43.23
08/11/2022,42.74,2996854,44.27,44.887,42.57
08/10/2022,43.29,3257761,42.80,43.4272,41.92
08/09/2022,40.05,2320428,40.23,40.54,39.38
08/08/2022,41.31,3500005,42.40,43.2699,40.61
08/05/2022,42.39,3199151,40.56,42.74,40.54
08/04/2022,42.68,2353037,42.10,42.75,41.28
08/03/2022,42.14,3125021,39.58,42.48,39.5645
08/02/2022,39.06,3404995,38.88,40.40,38.00
08/01/2022,39.90,4021743,39.09,41.09,38.72
07/29/2022,40.10,5095808,38.86,40.50,38.23
07/28/2022,38.40,5257374,36.82,38.65,35.8542
07/27/2022,36.72,5043338,34.09,37.26,34.00
07/26/2022,32.53,2628838,34.12,34.14,32.16
07/25/2022,34.26,2382628,34.84,34.84,33.43
07/22/2022,34.92,3765520,36.38,36.76,34.24
07/21/2022,36.37,4083541,35.08,36.39,33.96
07/20/2022,34.91,4194369,33.34,35.35,33.105
07/19/2022,33.30,2609931,31.63,33.45,31.04
07/18/2022,30.59,3251975,32.38,32.75,30.22
07/15/2022,31.48,3881383,30.83,31.52,30.41
07/14/2022,29.91,4158514,28.32,30.235,27.3099
07/13/2022,29.15,4948967,27.65,29.69,27.34
07/12/2022,29.38,3588139,30.91,31.49,28.8301
07/11/2022,30.64,3614116,31.06,31.52,29.97
07/08/2022,31.99,4511846,30.86,32.26,30.60
07/07/2022,31.91,3452166,30.54,32.13,30.48
07/06/2022,30.07,3047426,29.46,30.77,29.09
07/05/2022,29.30,4330854,27.02,29.3201,26.62
07/01/2022,28.24,4072469,27.60,28.44,26.81
06/30/2022,28.07,4457751,28.13,29.17,26.71
06/29/2022,29.25,4762070,28.94,29.78,28.2699
06/28/2022,29.09,4108783,32.14,32.98,29.04
06/27/2022,31.95,4069922,32.99,33.22,31.53
06/24/2022,32.62,4378845,30.27,32.64,30.27
06/23/2022,29.45,3364189,28.90,29.61,28.14
06/22/2022,28.23,4252493,27.60,29.3799,27.38
06/21/2022,28.54,4527757,27.85,29.13,27.73
06/17/2022,26.54,5090801,25.88,27.3199,25.27
06/16/2022,25.90,4549467,27.14,27.27,25.14
06/15/2022,29.44,7715498,28.69,30.69,27.58
06/14/2022,27.70,3864721,27.90,28.24,26.93
06/13/2022,27.24,5629163,28.48,29.2499,26.8699
06/10/2022,31.38,4973941,33.515,33.90,31.33
06/09/2022,35.46,2821761,37.70,38.82,35.44
06/08/2022,38.55,1998796,39.50,40.1192,38.22
06/07/2022,39.94,2665684,37.31,40.13,37.06
06/06/2022,38.50,2790530,39.91,40.7099,37.9501
06/03/2022,38.52,3408899,39.14,40.00,37.965
06/02/2022,41.49,3724834,37.86,41.51,37.35
06/01/2022,38.73,5453914,40.30,41.12,37.84
05/31/2022,39.13,4797584,39.49,40.25,37.91
05/27/2022,39.94,5686523,37.36,39.94,37.36
05/26/2022,36.28,4899251,33.23,36.71,33.03
05/25/2022,33.82,5470233,32.00,34.57,31.955
05/24/2022,32.69,7188435,32.63,33.31,30.915
05/23/2022,34.27,7268171,32.36,34.36,32.01
05/20/2022,32.01,9562004,33.06,33.39,29.07
05/19/2022,31.85,4844665,32.15,33.51,31.35
05/18/2022,32.99,4718679,36.63,36.93,32.53
05/17/2022,38.14,7483328,37.30,38.31,36.15
05/16/2022,35.12,3584157,35.32,36.54,34.20
05/13/2022,36.15,4876495,34.15,36.57,33.51
05/12/2022,32.83,6685033,32.36,34.27,30.4803
05/11/2022,33.88,7579767,36.40,38.5193,33.53
05/10/2022,37.46,5360640,38.31,38.94,35.80
05/09/2022,35.87,7789193,38.14,39.05,35.25
05/06/2022,40.54,6204555,40.44,42.44,38.63
05/05/2022,41.64,6416570,46.38,46.52,39.86
05/04/2022,48.53,8916493,44.37,48.76,42.20
05/03/2022,43.94,4129688,43.75,44.69,42.67
05/02/2022,43.80,4100549,41.81,43.80,40.21
04/29/2022,41.88,6919549,46.20,47.83,41.52
04/28/2022,47.76,3966740,44.613,48.48,43.94
04/27/2022,42.66,4638770,42.16,45.02,41.90
04/26/2022,40.91,5529011,44.76,44.92,40.89
04/25/2022,45.95,6511870,43.38,46.04,42.56
04/22/2022,43.97,7737827,47.93,48.665,43.78
04/21/2022,48.03,4420284,51.99,53.51,47.57
04/20/2022,50.60,6582441,52.30,52.63,50.13
04/19/2022,50.73,5577728,47.73,51.00,47.18
04/18/2022,48.04,2791710,46.73,48.94,46.71
04/14/2022,47.59,2668288,51.57,51.72,47.50
04/13/2022,51.28,2698356,49.05,51.78,48.51
04/12/2022,49.03,3837942,51.61,52.59,48.43
04/11/2022,49.65,2975647,51.75,51.99,49.42
04/08/2022,53.68,1864758,55.26,55.69,53.35
04/07/2022,56.19,2031470,54.662,57.18,53.76
04/06/2022,55.55,3029433,56.94,57.49,54.23
04/05/2022,60.09,2552854,63.40,63.76,59.47
04/04/2022,64.18,1536438,61.02,64.24,61.02
04/01/2022,60.71,2228871,61.40,61.85,58.65
03/31/2022,61.44,1757378,63.97,64.43,61.07
03/30/2022,64.04,1662666,65.73,66.29,63.05
03/29/2022,66.74,2715819,65.055,66.97,63.625
03/28/2022,62.89,2052128,59.74,62.89,59.38
03/25/2022,60.58,2282937,60.87,61.28,58.35
03/24/2022,60.74,2952474,57.19,60.76,56.75
03/23/2022,56.35,2126638,57.37,59.04,56.20
03/22/2022,59.07,2947272,56.75,59.98,56.51
03/21/2022,56.66,2702430,56.05,57.55,54.391
03/18/2022,56.91,2888768,53.30,57.26,52.40
03/17/2022,53.70,2540342,51.64,53.74,50.88
03/16/2022,52.63,4833468,49.65,52.65,47.4297
03/15/2022,47.88,3448595,44.59,48.18,44.1401
03/14/2022,43.50,3492042,45.35,47.00,43.15
03/11/2022,46.12,2020137,50.05,50.20,45.89
03/10/2022,48.68,3050039,48.42,49.10,46.39
03/09/2022,51.47,2972892,49.75,52.02,48.55
03/08/2022,45.99,4681170,46.25,50.2498,43.90
03/07/2022,46.69,5368757,52.29,52.92,46.5322
03/04/2022,52.39,4314768,53.82,54.66,51.08
03/03/2022,55.25,3335406,58.74,58.8999,54.40
03/02/2022,57.37,2607386,54.80,58.0299,53.78
03/01/2022,53.89,3847864,56.87,57.50,52.51
02/28/2022,57.33,3675718,55.74,58.01,54.335
02/25/2022,57.65,3183058,56.04,57.65,53.5538
02/24/2022,55.30,5187225,44.95,55.475,44.5101
02/23/2022,50.27,3098991,55.75,56.40,50.04
02/22/2022,54.33,3867851,54.00,56.94,52.49
02/18/2022,55.86,2710301,58.26,58.48,54.54
02/17/2022,57.63,1650451,61.38,61.70,57.28
02/16/2022,63.28,1715093,62.12,63.96,60.15
02/15/2022,63.53,1778364,61.49,63.63,60.95
02/14/2022,58.98,2012475,58.41,60.29,56.87
02/11/2022,59.00,3854525,65.06,65.91,58.20
02/10/2022,64.91,3084721,66.31,69.74,63.84
02/09/2022,70.40,2668506,68.80,70.495,67.78
02/08/2022,66.06,1657748,63.01,66.55,62.62
02/07/2022,63.65,1366275,65.31,66.2986,62.95
02/04/2022,65.00,2285906,63.04,66.64,62.38
02/03/2022,64.23,3174044,67.29,68.79,63.45
02/02/2022,70.40,2915591,69.20,70.71,67.735
02/01/2022,68.75,3042117,68.60,69.05,65.77
01/31/2022,68.33,3682026,63.52,68.42,62.4609
01/28/2022,63.39,4921080,58.23,63.44,55.63
01/27/2022,56.15,3101670,60.04,60.94,55.43
01/26/2022,57.25,4263467,61.22,62.8599,55.2801
01/25/2022,56.32,4123273,56.91,59.61,54.24
01/24/2022,60.50,7522547,56.40,60.59,50.17
01/21/2022,59.57,4388858,62.73,65.00,59.54
01/20/2022,63.30,4120283,67.56,69.86,63.06
01/19/2022,65.94,2336409,69.40,71.96,65.665
01/18/2022,68.79,2791720,70.68,72.1707,68.18
01/14/2022,74.12,1807825,70.85,74.27,70.85
01/13/2022,72.40,2322172,79.29,80.30,71.73
01/12/2022,78.36,2482165,79.18,80.62,77.2219
01/11/2022,77.37,2316628,74.06,77.64,72.36
01/10/2022,74.64,3700854,71.30,74.93,68.34
01/07/2022,74.49,2301812,76.57,77.65,73.1017
01/06/2022,76.74,2464368,76.00,79.13,75.33
01/05/2022,77.97,2889770,84.75,84.75,77.86
01/04/2022,85.87,2173102,89.21,89.40,83.87
01/03/2022,88.68,2459081,86.82,88.90,85.42
12/31/2021,86.23,1805654,87.22,87.82,86.12
12/30/2021,87.55,1351790,89.29,90.2799,87.21
12/29/2021,89.28,1233884,89.08,90.33,87.90
12/28/2021,89.08,2468544,90.98,91.04,88.3711
12/27/2021,90.50,2275515,86.01,90.51,85.95
12/23/2021,85.05,1358227,84.06,86.00,83.97
12/22/2021,83.72,1397959,80.24,83.82,79.46
